"year","month","month_name","day","date","day_of_week","day_of_week_num","carrier","airline_name","flight","tailnum","origin","dest","sched_dep_time","dep_time","dep_delay","dep_delay_flag","sched_arr_time","arr_time","arr_delay","arr_delay_flag","on_time","delay_category","air_time","distance","time_period"
2024,3,"Mar",23,2024-03-23,"Sat",7,"AA","American","AA7298","N71424","DCA","BDL",1416,1373,-3,0,1526,1530,4,0,1,"Slightly Late",70,563,"Afternoon"
2020,9,"Sep",4,2020-09-04,"Fri",6,"DL","Delta","DL6085","N76314","DCA","BOI",833,790,-3,0,883,834,-9,0,1,"Early/On-Time",50,404,"Early Morning"
2024,9,"Sep",30,2024-09-30,"Mon",2,"AA","American","AA4461","N40874","DCA","SAN",1606,1616,10,0,2127,2131,4,0,1,"Slightly Late",321,2565,"Afternoon"
2024,7,"Jul",16,2024-07-16,"Tue",3,"UA","United","UA9336","N38557","DCA","SFO",2150,2107,-3,0,2652,2604,-8,0,1,"Early/On-Time",302,2418,"Night"
2023,3,"Mar",29,2023-03-29,"Wed",4,"AA","American","AA5609","N88929","DCA","PDX",1632,1639,7,0,2077,2091,14,0,1,"Slightly Late",285,2282,"Afternoon"
2021,12,"Dec",17,2021-12-17,"Fri",6,"NK","Spirit","NK4007","N93442","DCA","SAN",617,663,46,1,1057,1100,43,1,0,"Delayed",280,2236,"Early Morning"
2021,9,"Sep",11,2021-09-11,"Sat",7,"AS","Alaska","AS9799","N46858","DCA","PDX",717,768,51,1,1227,1280,53,1,0,"Delayed",310,2484,"Early Morning"
2019,1,"Jan",3,2019-01-03,"Thu",5,"AA","American","AA6953","N83973","DCA","JAX",612,567,-5,0,740,695,-5,0,1,"Early/On-Time",88,702,"Early Morning"
2019,4,"Apr",22,2019-04-22,"Mon",2,"F9","Frontier","F92801","N80978","DCA","SYR",1151,1106,-5,0,1183,1131,-12,0,1,"Early/On-Time",32,253,"Morning"
2024,5,"May",8,2024-05-08,"Wed",4,"NK","Spirit","NK8932","N26282","DCA","MSP",2226,2178,-8,0,2468,2415,-13,0,1,"Early/On-Time",162,1295,"Night"
2022,6,"Jun",21,2022-06-21,"Tue",3,"AS","Alaska","AS4603","N76875","DCA","PVD",1803,1759,-4,0,1833,1836,3,0,1,"Slightly Late",30,243,"Evening"
2020,5,"May",5,2020-05-05,"Tue",3,"DL","Delta","DL603","N74260","DCA","PVD",1130,1084,-6,0,1257,1208,-9,0,1,"Early/On-Time",87,693,"Morning"
2022,9,"Sep",13,2022-09-13,"Tue",3,"DL","Delta","DL5711","N22075","DCA","LAS",1715,1665,-10,0,2047,2003,-4,0,1,"Early/On-Time",212,1693,"Evening"
2021,8,"Aug",6,2021-08-06,"Fri",6,"DL","Delta","DL4612","N65812","DCA","MIA",1210,1210,0,0,1353,1353,0,0,1,"Early/On-Time",103,826,"Afternoon"
2024,12,"Dec",12,2024-12-12,"Thu",5,"UA","United","UA8601","N95289","DCA","ABQ",1022,976,-6,0,1136,1085,-11,0,1,"Early/On-Time",74,588,"Morning"
2022,11,"Nov",24,2022-11-24,"Thu",5,"B6","JetBlue","B65611","N22898","DCA","BNA",2246,2204,-2,0,2348,2305,-3,0,1,"Early/On-Time",62,497,"Night"
2020,7,"Jul",28,2020-07-28,"Tue",3,"UA","United","UA9246","N72643","DCA","BOI",1214,1214,0,0,1315,1319,4,0,1,"Slightly Late",61,485,"Afternoon"
2020,9,"Sep",6,2020-09-06,"Sun",1,"AA","American","AA478","N13319","DCA","DTW",1144,1099,-5,0,1195,1145,-10,0,1,"Early/On-Time",51,406,"Morning"
2019,3,"Mar",13,2019-03-13,"Wed",4,"DL","Delta","DL6797","N97192","DCA","ABQ",1809,1838,29,1,1862,1889,27,1,0,"Delayed",53,422,"Evening"
2023,2,"Feb",2,2023-02-02,"Thu",5,"B6","JetBlue","B65941","N81452","DCA","DSM",1758,1762,4,0,1790,1803,13,0,1,"Slightly Late",32,253,"Evening"
2023,7,"Jul",26,2023-07-26,"Wed",4,"WN","Southwest","WN5831","N64527","DCA","MIA",1847,1850,3,0,1984,1933,-11,0,1,"Early/On-Time",97,773,"Evening"
2021,10,"Oct",29,2021-10-29,"Fri",6,"UA","United","UA7658","N20766","DCA","PDX",1522,1572,50,1,1960,2009,49,1,0,"Delayed",278,2221,"Afternoon"
2023,4,"Apr",14,2023-04-14,"Fri",6,"B6","JetBlue","B63895","N21359","DCA","SAV",1351,1362,11,0,1479,1494,15,0,1,"Slightly Late",88,704,"Afternoon"
2023,5,"May",4,2023-05-04,"Thu",5,"UA","United","UA711","N53530","DCA","AUS",2149,2106,-3,0,2253,2212,-1,0,1,"Early/On-Time",64,509,"Night"
2023,1,"Jan",16,2023-01-16,"Mon",2,"B6","JetBlue","B66830","N12687","DCA","SLC",1941,1900,-1,0,2248,2254,6,0,1,"Slightly Late",187,1495,"Evening"
2021,10,"Oct",4,2021-10-04,"Mon",2,"DL","Delta","DL9714","N26856","DCA","MEM",1832,1833,1,0,1940,1940,0,0,1,"Early/On-Time",68,547,"Evening"
2024,9,"Sep",27,2024-09-27,"Fri",6,"AS","Alaska","AS2830","N32596","DCA","RDU",2121,2132,11,0,2157,2164,7,0,1,"Slightly Late",36,289,"Night"
2020,10,"Oct",9,2020-10-09,"Fri",6,"B6","JetBlue","B64099","N60560","DCA","MKE",1514,1518,4,0,1640,1645,5,0,1,"Slightly Late",86,690,"Afternoon"
2024,4,"Apr",16,2024-04-16,"Tue",3,"DL","Delta","DL203","N68294","DCA","MIA",1258,1259,1,0,1388,1394,6,0,1,"Slightly Late",90,722,"Afternoon"
2022,11,"Nov",22,2022-11-22,"Tue",3,"B6","JetBlue","B61723","N25792","DCA","SYR",1423,1425,2,0,1541,1497,-4,0,1,"Early/On-Time",78,623,"Afternoon"
2021,11,"Nov",26,2021-11-26,"Fri",6,"UA","United","UA3617","N49981","DCA","SEA",1627,1629,2,0,2065,2065,0,0,1,"Early/On-Time",278,2223,"Afternoon"
2020,12,"Dec",25,2020-12-25,"Fri",6,"AA","American","AA748","N90566","DCA","FLL",916,872,-4,0,1054,1010,-4,0,1,"Early/On-Time",98,780,"Morning"
2020,2,"Feb",22,2020-02-22,"Sat",7,"DL","Delta","DL2494","N49280","DCA","CHS",1346,1377,31,1,1385,1419,34,1,0,"Delayed",39,310,"Afternoon"
2024,8,"Aug",22,2024-08-22,"Thu",5,"DL","Delta","DL6580","N26390","DCA","BDL",1518,1476,-2,0,1641,1600,-1,0,1,"Early/On-Time",83,661,"Afternoon"
2021,10,"Oct",15,2021-10-15,"Fri",6,"AA","American","AA7884","N34792","DCA","SAV",628,630,2,0,731,688,-3,0,1,"Early/On-Time",63,505,"Early Morning"
2023,1,"Jan",7,2023-01-07,"Sat",7,"B6","JetBlue","B68172","N63495","DCA","MEM",1731,1743,12,0,1761,1770,9,0,1,"Slightly Late",30,238,"Evening"
2024,10,"Oct",2,2024-10-02,"Wed",4,"AA","American","AA6319","N57600","DCA","ELP",1333,1344,11,0,1470,1480,10,0,1,"Slightly Late",97,778,"Afternoon"
2019,12,"Dec",14,2019-12-14,"Sat",7,"WN","Southwest","WN7592","N89369","DCA","CLT",2146,2103,-3,0,2262,2221,-1,0,1,"Early/On-Time",76,604,"Night"
2022,3,"Mar",9,2022-03-09,"Wed",4,"DL","Delta","DL5385","N35322","DCA","GEG",631,589,-2,0,740,688,-12,0,1,"Early/On-Time",69,553,"Early Morning"
2022,12,"Dec",5,2022-12-05,"Mon",2,"AA","American","AA989","N99660","DCA","MCO",1815,1828,13,0,1931,1940,9,0,1,"Slightly Late",76,606,"Evening"
2019,5,"May",12,2019-05-12,"Sun",1,"UA","United","UA6551","N56335","DCA","SAN",1416,1373,-3,0,1931,1887,-4,0,1,"Early/On-Time",315,2517,"Afternoon"
2024,6,"Jun",3,2024-06-03,"Mon",2,"UA","United","UA3351","N91379","DCA","PVD",1431,1433,2,0,1568,1525,-3,0,1,"Early/On-Time",97,779,"Afternoon"
2024,4,"Apr",24,2024-04-24,"Wed",4,"AS","Alaska","AS5595","N53030","DCA","ABQ",1342,1295,-7,0,1482,1422,-20,0,1,"Early/On-Time",100,796,"Afternoon"
2022,4,"Apr",30,2022-04-30,"Sat",7,"AA","American","AA2506","N75137","DCA","GEG",2259,2217,-2,0,2304,2309,5,0,1,"Slightly Late",45,361,"Night"
2022,12,"Dec",4,2022-12-04,"Sun",1,"B6","JetBlue","B65026","N59795","DCA","MSY",628,587,-1,0,663,672,9,0,1,"Slightly Late",35,280,"Early Morning"
2023,3,"Mar",1,2023-03-01,"Wed",4,"B6","JetBlue","B62701","N18380","DCA","JFK",1445,1445,0,0,1493,1499,6,0,1,"Slightly Late",48,384,"Afternoon"
2023,2,"Feb",4,2023-02-04,"Sat",7,"AA","American","AA4073","N76646","DCA","SMF",1732,1690,-2,0,1848,1852,4,0,1,"Slightly Late",76,606,"Evening"
2020,5,"May",12,2020-05-12,"Tue",3,"UA","United","UA5828","N31812","DCA","IND",959,916,-3,0,1098,1051,-7,0,1,"Early/On-Time",99,790,"Morning"
2024,3,"Mar",7,2024-03-07,"Thu",5,"WN","Southwest","WN9757","N40442","DCA","SAN",841,796,-5,0,1277,1279,2,0,1,"Slightly Late",276,2208,"Early Morning"
2019,10,"Oct",31,2019-10-31,"Thu",5,"DL","Delta","DL2985","N56388","DCA","TPA",650,603,-7,0,758,704,-14,0,1,"Early/On-Time",68,547,"Early Morning"
2023,3,"Mar",25,2023-03-25,"Sat",7,"AA","American","AA6741","N30838","DCA","MSP",1856,1864,8,0,2097,2102,5,0,1,"Slightly Late",161,1286,"Evening"
2020,12,"Dec",23,2020-12-23,"Wed",4,"UA","United","UA4895","N69464","DCA","DFW",1802,1809,7,0,2029,1988,-1,0,1,"Early/On-Time",147,1178,"Evening"
2019,4,"Apr",15,2019-04-15,"Mon",2,"B6","JetBlue","B69685","N72304","DCA","BDL",944,945,1,0,975,929,-6,0,1,"Early/On-Time",31,247,"Morning"
2022,7,"Jul",15,2022-07-15,"Fri",6,"DL","Delta","DL6686","N93340","DCA","SAN",1737,1738,1,0,2192,2151,-1,0,1,"Early/On-Time",295,2363,"Evening"
2022,1,"Jan",27,2022-01-27,"Thu",5,"AA","American","AA4742","N78402","DCA","PVD",1745,1697,-8,0,1799,1754,-5,0,1,"Early/On-Time",54,433,"Evening"
2023,2,"Feb",26,2023-02-26,"Sun",1,"B6","JetBlue","B6986","N73513","DCA","MCI",635,589,-6,0,692,637,-15,0,1,"Early/On-Time",57,454,"Early Morning"
2024,11,"Nov",29,2024-11-29,"Fri",6,"AA","American","AA3004","N14291","DCA","ABQ",812,814,2,0,849,850,1,0,1,"Slightly Late",37,295,"Early Morning"
2024,7,"Jul",7,2024-07-07,"Sun",1,"WN","Southwest","WN5845","N59942","DCA","BDL",859,816,-3,0,968,918,-10,0,1,"Early/On-Time",69,550,"Early Morning"
2019,12,"Dec",11,2019-12-11,"Wed",4,"UA","United","UA3306","N18817","DCA","DSM",1402,1355,-7,0,1505,1455,-10,0,1,"Early/On-Time",63,505,"Afternoon"
2020,2,"Feb",22,2020-02-22,"Sat",7,"AA","American","AA9115","N22057","DCA","MIA",1751,1710,-1,0,1881,1883,2,0,1,"Slightly Late",90,720,"Evening"
2021,5,"May",8,2021-05-08,"Sat",7,"AA","American","AA597","N63501","DCA","SEA",1031,987,-4,0,1469,1469,0,0,1,"Early/On-Time",278,2228,"Morning"
2022,10,"Oct",30,2022-10-30,"Sun",1,"AS","Alaska","AS3781","N17406","DCA","MCI",1749,1708,-1,0,1797,1756,-1,0,1,"Early/On-Time",48,385,"Evening"
2020,6,"Jun",10,2020-06-10,"Wed",4,"AS","Alaska","AS8205","N96794","DCA","DTW",1154,1154,0,0,1183,1138,-5,0,1,"Early/On-Time",29,229,"Morning"
2021,8,"Aug",21,2021-08-21,"Sat",7,"AS","Alaska","AS7759","N75712","DCA","ROC",704,661,-3,0,734,691,-3,0,1,"Early/On-Time",30,243,"Early Morning"
2023,2,"Feb",27,2023-02-27,"Mon",2,"AA","American","AA5756","N71685","DCA","PHX",1532,1489,-3,0,1862,1869,7,0,1,"Slightly Late",210,1683,"Afternoon"
2024,9,"Sep",2,2024-09-02,"Mon",2,"B6","JetBlue","B66017","N68156","DCA","HOU",1241,1243,2,0,1370,1329,-1,0,1,"Early/On-Time",89,712,"Afternoon"
2023,9,"Sep",9,2023-09-09,"Sat",7,"WN","Southwest","WN4241","N92462","DCA","LAS",1215,1169,-6,0,1552,1498,-14,0,1,"Early/On-Time",217,1737,"Afternoon"
2019,4,"Apr",18,2019-04-18,"Thu",5,"NK","Spirit","NK5796","N81346","DCA","MSY",1746,1747,1,0,1799,1747,-12,0,1,"Early/On-Time",53,422,"Evening"
2023,11,"Nov",28,2023-11-28,"Tue",3,"AS","Alaska","AS2746","N42865","DCA","MKE",1624,1628,4,0,1670,1675,5,0,1,"Slightly Late",46,364,"Afternoon"
2019,1,"Jan",26,2019-01-26,"Sat",7,"B6","JetBlue","B62379","N30666","DCA","FLL",729,687,-2,0,756,714,-2,0,1,"Early/On-Time",27,218,"Early Morning"
2024,5,"May",12,2024-05-12,"Sun",1,"DL","Delta","DL1429","N30302","DCA","DEN",2107,2066,-1,0,2412,2412,0,0,1,"Early/On-Time",185,1483,"Night"
2023,6,"Jun",11,2023-06-11,"Sun",1,"AA","American","AA5013","N93725","DCA","ORD",1020,979,-1,0,1254,1255,1,0,1,"Slightly Late",154,1229,"Morning"
2020,11,"Nov",29,2020-11-29,"Sun",1,"WN","Southwest","WN2008","N51874","DCA","JFK",1805,1758,-7,0,1852,1797,-15,0,1,"Early/On-Time",47,376,"Evening"
2022,7,"Jul",31,2022-07-31,"Sun",1,"AA","American","AA7367","N31603","DCA","ORD",1507,1463,-4,0,1663,1614,-9,0,1,"Early/On-Time",116,926,"Afternoon"
2020,9,"Sep",15,2020-09-15,"Tue",3,"AA","American","AA7201","N41140","DCA","MCI",1122,1074,-8,0,1152,1105,-7,0,1,"Early/On-Time",30,239,"Morning"
2023,10,"Oct",15,2023-10-15,"Sun",1,"UA","United","UA4720","N38828","DCA","PVD",1032,988,-4,0,1170,1128,-2,0,1,"Early/On-Time",98,788,"Morning"
2020,7,"Jul",26,2020-07-26,"Sun",1,"AA","American","AA2465","N56021","DCA","HOU",1033,988,-5,0,1141,1097,-4,0,1,"Early/On-Time",68,541,"Morning"
2023,11,"Nov",21,2023-11-21,"Tue",3,"F9","Frontier","F99235","N29173","DCA","JFK",1135,1090,-5,0,1191,1143,-8,0,1,"Early/On-Time",56,445,"Morning"
2024,2,"Feb",15,2024-02-15,"Thu",5,"AA","American","AA5030","N79462","DCA","MCO",1010,965,-5,0,1147,1092,-15,0,1,"Early/On-Time",97,775,"Morning"
2019,2,"Feb",15,2019-02-15,"Fri",6,"WN","Southwest","WN3918","N50393","DCA","PHL",1516,1519,3,0,1551,1508,-3,0,1,"Early/On-Time",35,277,"Afternoon"
2021,5,"May",30,2021-05-30,"Sun",1,"AA","American","AA6098","N52633","DCA","CMH",1321,1280,-1,0,1356,1356,0,0,1,"Early/On-Time",35,281,"Afternoon"
2022,3,"Mar",24,2022-03-24,"Thu",5,"AA","American","AA979","N42983","DCA","SFO",804,845,41,1,1260,1294,34,1,0,"Delayed",296,2365,"Early Morning"
2021,10,"Oct",3,2021-10-03,"Sun",1,"WN","Southwest","WN8554","N28083","DCA","OMA",1624,1580,-4,0,1657,1659,2,0,1,"Slightly Late",33,262,"Afternoon"
2021,2,"Feb",10,2021-02-10,"Wed",4,"DL","Delta","DL4145","N88851","DCA","ELP",1736,1781,45,1,1848,1899,51,1,0,"Delayed",72,575,"Evening"
2019,9,"Sep",23,2019-09-23,"Mon",2,"UA","United","UA1177","N46529","DCA","DAL",629,584,-5,0,732,685,-7,0,1,"Early/On-Time",63,507,"Early Morning"
2021,7,"Jul",24,2021-07-24,"Sat",7,"UA","United","UA5461","N92889","DCA","BNA",2137,2156,19,1,2250,2268,18,1,0,"Delayed",73,583,"Night"
2019,10,"Oct",16,2019-10-16,"Wed",4,"AA","American","AA9926","N56911","DCA","DSM",2109,2109,0,0,2228,2177,-11,0,1,"Early/On-Time",79,634,"Night"
2022,4,"Apr",23,2022-04-23,"Sat",7,"WN","Southwest","WN7366","N48957","DCA","RNO",1901,1901,0,0,1953,1912,-1,0,1,"Early/On-Time",52,416,"Evening"
2023,4,"Apr",30,2023-04-30,"Sun",1,"DL","Delta","DL6732","N43513","DCA","LGA",1628,1642,14,0,1676,1688,12,0,1,"Slightly Late",48,383,"Afternoon"
2022,1,"Jan",17,2022-01-17,"Mon",2,"DL","Delta","DL3850","N23422","DCA","PHL",1405,1361,-4,0,1522,1481,-1,0,1,"Early/On-Time",77,616,"Afternoon"
2024,7,"Jul",30,2024-07-30,"Tue",3,"AA","American","AA8805","N54002","DCA","ORD",1646,1646,0,0,1882,1890,8,0,1,"Slightly Late",156,1246,"Afternoon"
2020,9,"Sep",20,2020-09-20,"Sun",1,"NK","Spirit","NK5329","N62944","DCA","MSY",628,585,-3,0,660,660,0,0,1,"Early/On-Time",32,256,"Early Morning"
2019,9,"Sep",26,2019-09-26,"Thu",5,"B6","JetBlue","B6660","N30413","DCA","CMH",2027,2027,0,0,2077,2080,3,0,1,"Slightly Late",50,403,"Evening"
2022,9,"Sep",4,2022-09-04,"Sun",1,"WN","Southwest","WN4902","N41296","DCA","SFO",1559,1577,18,1,2008,2021,13,0,1,"Slightly Late",289,2315,"Afternoon"
2020,1,"Jan",16,2020-01-16,"Thu",5,"AA","American","AA4275","N81557","DCA","IND",1219,1221,2,0,1253,1263,10,0,1,"Slightly Late",34,269,"Afternoon"
2022,7,"Jul",21,2022-07-21,"Thu",5,"UA","United","UA7247","N64442","DCA","FLL",1911,1911,0,0,1946,1953,7,0,1,"Slightly Late",35,278,"Evening"
2020,3,"Mar",5,2020-03-05,"Thu",5,"DL","Delta","DL8554","N43461","DCA","LGA",755,756,1,0,808,766,-2,0,1,"Early/On-Time",53,423,"Early Morning"
2019,2,"Feb",22,2019-02-22,"Fri",6,"AA","American","AA5197","N63096","DCA","SAN",1039,1051,12,0,1542,1546,4,0,1,"Slightly Late",303,2425,"Morning"
2019,7,"Jul",4,2019-07-04,"Thu",5,"WN","Southwest","WN2157","N58168","DCA","CLE",1525,1482,-3,0,1629,1587,-2,0,1,"Early/On-Time",64,511,"Afternoon"
2024,6,"Jun",11,2024-06-11,"Tue",3,"UA","United","UA3586","N83854","DCA","SLC",1950,1954,4,0,2251,2261,10,0,1,"Slightly Late",181,1445,"Evening"
2019,12,"Dec",9,2019-12-09,"Mon",2,"AA","American","AA6114","N61688","DCA","RSW",616,625,9,0,747,757,10,0,1,"Slightly Late",91,727,"Early Morning"
2023,9,"Sep",28,2023-09-28,"Thu",5,"AA","American","AA9097","N80664","DCA","OMA",700,701,1,0,838,846,8,0,1,"Slightly Late",98,781,"Early Morning"
2019,3,"Mar",19,2019-03-19,"Tue",3,"NK","Spirit","NK132","N40174","DCA","RNO",1658,1663,5,0,1716,1726,10,0,1,"Slightly Late",58,462,"Afternoon"
2019,1,"Jan",16,2019-01-16,"Wed",4,"DL","Delta","DL6715","N90713","DCA","MSY",1339,1296,-3,0,1370,1322,-8,0,1,"Early/On-Time",31,246,"Afternoon"
2020,7,"Jul",16,2020-07-16,"Thu",5,"UA","United","UA4465","N23852","DCA","JAX",602,619,17,1,726,744,18,1,0,"Delayed",84,673,"Early Morning"
2020,2,"Feb",25,2020-02-25,"Tue",3,"AA","American","AA6379","N29634","DCA","DFW",1400,1400,0,0,1638,1596,-2,0,1,"Early/On-Time",158,1260,"Afternoon"
2019,6,"Jun",13,2019-06-13,"Thu",5,"WN","Southwest","WN7622","N23848","DCA","IND",1237,1247,10,0,1292,1297,5,0,1,"Slightly Late",55,437,"Afternoon"
2023,3,"Mar",16,2023-03-16,"Thu",5,"WN","Southwest","WN717","N49172","DCA","SJC",2214,2216,2,0,2244,2203,-1,0,1,"Early/On-Time",30,241,"Night"
2023,12,"Dec",23,2023-12-23,"Sat",7,"B6","JetBlue","B6301","N16796","DCA","AUS",609,567,-2,0,655,610,-5,0,1,"Early/On-Time",46,368,"Early Morning"
2022,11,"Nov",9,2022-11-09,"Wed",4,"B6","JetBlue","B68349","N65647","DCA","SEA",923,880,-3,0,1359,1360,1,0,1,"Slightly Late",276,2207,"Morning"
2023,9,"Sep",1,2023-09-01,"Fri",6,"B6","JetBlue","B65750","N68632","DCA","ROC",741,743,2,0,847,853,6,0,1,"Slightly Late",66,524,"Early Morning"
2020,2,"Feb",12,2020-02-12,"Wed",4,"AA","American","AA8483","N76185","DCA","MEM",1036,1037,1,0,1089,1043,-6,0,1,"Early/On-Time",53,425,"Morning"
2020,6,"Jun",12,2020-06-12,"Fri",6,"WN","Southwest","WN4076","N51258","DCA","JAX",618,572,-6,0,721,670,-11,0,1,"Early/On-Time",63,506,"Early Morning"
2021,3,"Mar",31,2021-03-31,"Wed",4,"AA","American","AA5684","N64957","DCA","SMF",712,717,5,0,826,784,-2,0,1,"Early/On-Time",74,596,"Early Morning"
2024,8,"Aug",31,2024-08-31,"Sat",7,"F9","Frontier","F94992","N65319","DCA","IND",1123,1174,51,1,1255,1301,46,1,0,"Delayed",92,740,"Morning"
2022,2,"Feb",27,2022-02-27,"Sun",1,"UA","United","UA7994","N16110","DCA","SAT",851,862,11,0,891,911,20,1,0,"Delayed",40,319,"Early Morning"
2019,6,"Jun",8,2019-06-08,"Sat",7,"AA","American","AA818","N12215","DCA","BOI",755,756,1,0,858,862,4,0,1,"Slightly Late",63,505,"Early Morning"
2021,4,"Apr",26,2021-04-26,"Mon",2,"AA","American","AA7969","N59379","DCA","SFO",1825,1777,-8,0,2279,2233,-6,0,1,"Early/On-Time",294,2354,"Evening"
2021,7,"Jul",14,2021-07-14,"Wed",4,"NK","Spirit","NK9886","N58936","DCA","FLL",607,616,9,0,658,671,13,0,1,"Slightly Late",51,406,"Early Morning"
2020,11,"Nov",10,2020-11-10,"Tue",3,"AA","American","AA1884","N41372","DCA","SEA",901,859,-2,0,1343,1298,-5,0,1,"Early/On-Time",282,2253,"Morning"
2019,12,"Dec",5,2019-12-05,"Thu",5,"AA","American","AA8756","N71925","DCA","GSP",610,567,-3,0,719,672,-7,0,1,"Early/On-Time",69,554,"Early Morning"
2022,11,"Nov",10,2022-11-10,"Thu",5,"AA","American","AA2441","N71457","DCA","OMA",1905,1943,38,1,2021,2071,50,1,0,"Delayed",76,610,"Evening"
2020,5,"May",7,2020-05-07,"Thu",5,"DL","Delta","DL965","N83355","DCA","OMA",1302,1261,-1,0,1334,1293,-1,0,1,"Early/On-Time",32,254,"Afternoon"
2019,3,"Mar",5,2019-03-05,"Tue",3,"WN","Southwest","WN5475","N73386","DCA","TPA",1658,1698,40,1,1765,1810,45,1,0,"Delayed",67,534,"Afternoon"
2022,5,"May",11,2022-05-11,"Wed",4,"DL","Delta","DL4837","N54665","DCA","AUS",1711,1668,-3,0,1814,1768,-6,0,1,"Early/On-Time",63,504,"Evening"
2023,7,"Jul",12,2023-07-12,"Wed",4,"UA","United","UA1368","N96241","DCA","RNO",1715,1716,1,0,1747,1748,1,0,1,"Slightly Late",32,254,"Evening"
2024,8,"Aug",1,2024-08-01,"Thu",5,"AA","American","AA160","N93614","DCA","LGA",733,692,-1,0,785,789,4,0,1,"Slightly Late",52,415,"Early Morning"
2022,2,"Feb",18,2022-02-18,"Fri",6,"AA","American","AA5786","N48449","DCA","JAX",1946,1976,30,1,1977,1998,21,1,0,"Delayed",31,248,"Evening"
2020,3,"Mar",17,2020-03-17,"Tue",3,"UA","United","UA9821","N50053","DCA","FLL",928,882,-6,0,1042,994,-8,0,1,"Early/On-Time",74,589,"Morning"
2020,1,"Jan",23,2020-01-23,"Thu",5,"AA","American","AA8641","N87287","DCA","STL",1905,1907,2,0,1933,1936,3,0,1,"Slightly Late",28,223,"Evening"
2022,10,"Oct",12,2022-10-12,"Wed",4,"WN","Southwest","WN5793","N40686","DCA","SAV",649,605,-4,0,782,739,-3,0,1,"Early/On-Time",93,744,"Early Morning"
2022,3,"Mar",15,2022-03-15,"Tue",3,"AS","Alaska","AS7322","N47943","DCA","FLL",1441,1398,-3,0,1563,1563,0,0,1,"Early/On-Time",82,653,"Afternoon"
2023,6,"Jun",1,2023-06-01,"Thu",5,"AA","American","AA6836","N68103","DCA","PHL",2024,2143,79,1,2151,2269,78,1,0,"Severely Delayed",87,696,"Evening"
2024,2,"Feb",19,2024-02-19,"Mon",2,"UA","United","UA8169","N72330","DCA","SYR",1727,1681,-6,0,1753,1701,-12,0,1,"Early/On-Time",26,212,"Evening"
2020,11,"Nov",21,2020-11-21,"Sat",7,"UA","United","UA4008","N53242","DCA","ELP",1711,1719,8,0,1757,1773,16,1,0,"Delayed",46,372,"Evening"
2020,3,"Mar",10,2020-03-10,"Tue",3,"AA","American","AA8568","N72633","DCA","CHS",832,860,28,1,954,987,33,1,0,"Delayed",82,659,"Early Morning"
2021,1,"Jan",29,2021-01-29,"Fri",6,"WN","Southwest","WN8195","N91974","DCA","ABQ",902,930,28,1,1015,1039,24,1,0,"Delayed",73,583,"Morning"
2021,5,"May",7,2021-05-07,"Fri",6,"B6","JetBlue","B6812","N21946","DCA","MSP",2024,1983,-1,0,2233,2191,-2,0,1,"Early/On-Time",129,1030,"Evening"
2020,8,"Aug",8,2020-08-08,"Sat",7,"UA","United","UA4561","N53064","DCA","PHX",1007,1008,1,0,1310,1316,6,0,1,"Slightly Late",183,1467,"Morning"
2024,11,"Nov",4,2024-11-04,"Mon",2,"UA","United","UA4026","N19847","DCA","ATL",2004,1962,-2,0,2128,2076,-12,0,1,"Early/On-Time",84,668,"Evening"
2022,6,"Jun",15,2022-06-15,"Wed",4,"AA","American","AA8610","N98861","DCA","CMH",1431,1388,-3,0,1540,1499,-1,0,1,"Early/On-Time",69,549,"Afternoon"
2021,3,"Mar",7,2021-03-07,"Sun",1,"UA","United","UA502","N40534","DCA","RNO",1130,1089,-1,0,1158,1114,-4,0,1,"Early/On-Time",28,221,"Morning"
2022,3,"Mar",11,2022-03-11,"Fri",6,"AA","American","AA8568","N33816","DCA","DAL",1046,1053,7,0,1076,1078,2,0,1,"Slightly Late",30,237,"Morning"
2021,6,"Jun",27,2021-06-27,"Sun",1,"AA","American","AA7466","N47774","DCA","LAX",2206,2208,2,0,2664,2668,4,0,1,"Slightly Late",298,2381,"Night"
2023,5,"May",20,2023-05-20,"Sat",7,"AA","American","AA2107","N12116","DCA","DEN",846,805,-1,0,1168,1168,0,0,1,"Early/On-Time",202,1614,"Early Morning"
2024,8,"Aug",4,2024-08-04,"Sun",1,"AA","American","AA9111","N59231","DCA","LAX",1643,1701,58,1,2161,2211,50,1,0,"Delayed",318,2545,"Afternoon"
2020,11,"Nov",5,2020-11-05,"Thu",5,"WN","Southwest","WN1974","N27771","DCA","SLC",653,653,0,0,969,970,1,0,1,"Slightly Late",196,1570,"Early Morning"
2019,11,"Nov",12,2019-11-12,"Tue",3,"AA","American","AA469","N40401","DCA","AUS",929,968,39,1,979,1020,41,1,0,"Delayed",50,396,"Morning"
2022,5,"May",24,2022-05-24,"Tue",3,"F9","Frontier","F92425","N81919","DCA","HOU",815,825,10,0,852,860,8,0,1,"Slightly Late",37,293,"Early Morning"
2020,1,"Jan",15,2020-01-15,"Wed",4,"F9","Frontier","F96642","N95137","DCA","ELP",1856,1812,-4,0,1991,1992,1,0,1,"Slightly Late",95,758,"Evening"
2022,8,"Aug",15,2022-08-15,"Mon",2,"AA","American","AA8264","N42016","DCA","GEG",1624,1583,-1,0,1656,1608,-8,0,1,"Early/On-Time",32,254,"Afternoon"
